Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Norway	NOR	145000000	103000000	86000000	227000000	260000000	371000000	766000000	686000000	280000000	518000000	145000000	86000000	68000000	63000000	55000000	49000000	35000000	27000000	24000000	44000000	251000000	435000000	457000000	441000000	337000000	122000000	141000000	198000000	308000000	667000000	369000000	322000000	254000000	181000000	94000000	79000000	152000000	159000000	152000000	155000000	229000000	99000000	90000000	14000000	6000000	14000000	554000000	591000000	624000000	588000000	159000000	614000000	149000000	62000000	21000000	153000000	151000000	361000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Oman	OMN	1000000	..	..	1000000	1000000	1000000	2000000	7000000	5000000	36000000	26000000	60000000	11000000	71000000	67000000	181000000	150000000	250000000	82000000	43000000	12000000	72000000	182000000	356000000	120000000	86000000	49000000	40000000	19000000	119000000	59000000	..	..	55000000	145000000	278000000	291000000	163000000	22000000	..	118000000	33000000	40000000	36000000	41000000	173000000	302000000	16000000	75000000	93000000	30000000	21000000	120000000	490000000	736000000	122000000	415000000	783000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Pakistan	PAK	42000000	69000000	88000000	198000000	85000000	214000000	594000000	153000000	418000000	540000000	447000000	565000000	675000000	162000000	230000000	241000000	279000000	256000000	649000000	710000000	854000000	485000000	537000000	777000000	856000000	738000000	280000000	617000000	412000000	962000000	635000000	495000000	379000000	1000000000	886000000	366000000	505000000	693000000	704000000	878000000	186000000	423000000	563000000	650000000	477000000	443000000	360000000	692000000	1071000000	1186000000	2189000000	1093000000	979000000	1080000000	767000000	784000000	806000000	710000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Poland	POL	853000000	849000000	688000000	1001000000	1565000000	1155000000	981000000	746000000	866000000	948000000	948000000	940000000	866000000	1062000000	1079000000	971000000	790000000	930000000	1116000000	1131000000	1093000000	811000000	724000000	528000000	462000000	918000000	1380000000	1020000000	896000000	498000000	270000000	162000000	52000000	8000000	32000000	203000000	107000000	1000000	3000000	25000000	148000000	36000000	259000000	351000000	227000000	112000000	463000000	990000000	596000000	169000000	158000000	87000000	230000000	152000000	253000000	164000000	106000000	197000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Portugal	PRT	31000000	151000000	29000000	41000000	45000000	63000000	236000000	298000000	388000000	359000000	371000000	177000000	17000000	17000000	117000000	326000000	64000000	94000000	128000000	5000000	36000000	50000000	190000000	4000000	109000000	155000000	5000000	9000000	90000000	136000000	73000000	1018000000	19000000	361000000	453000000	20000000	7000000	0	16000000	3000000	2000000	19000000	..	29000000	70000000	158000000	220000000	60000000	144000000	369000000	892000000	168000000	40000000	13000000	3000000	1000000	19000000	8000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Qatar	QAT	..	..	..	..	..	..	..	..	2000000	3000000	6000000	16000000	..	..	..	38000000	26000000	55000000	16000000	14000000	55000000	46000000	128000000	466000000	324000000	2000000	2000000	57000000	91000000	10000000	5000000	17000000	65000000	11000000	10000000	11000000	201000000	242000000	300000000	72000000	14000000	11000000	11000000	11000000	..	..	..	27000000	..	286000000	30000000	198000000	319000000	73000000	55000000	518000000	896000000	670000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Saudi Arabia	SAU	17000000	12000000	22000000	..	5000000	48000000	235000000	210000000	456000000	383000000	54000000	10000000	101000000	182000000	375000000	474000000	607000000	946000000	1014000000	762000000	1094000000	1814000000	2219000000	1823000000	835000000	1330000000	2850000000	2009000000	788000000	1382000000	2073000000	1041000000	1125000000	2377000000	981000000	983000000	1731000000	2792000000	2900000000	1580000000	85000000	61000000	567000000	167000000	1170000000	167000000	205000000	230000000	391000000	824000000	1083000000	1222000000	1033000000	1615000000	2741000000	3352000000	2986000000	4111000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Singapore	SGP	..	..	..	..	..	1000000	8000000	..	6000000	139000000	92000000	165000000	177000000	99000000	295000000	255000000	254000000	171000000	50000000	338000000	410000000	167000000	176000000	245000000	83000000	123000000	75000000	277000000	546000000	238000000	527000000	375000000	112000000	170000000	183000000	306000000	171000000	624000000	816000000	318000000	798000000	255000000	236000000	87000000	380000000	542000000	73000000	358000000	1116000000	1470000000	988000000	925000000	839000000	791000000	66000000	147000000	718000000	428000000
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	South Africa	ZAF	13000000	..	215000000	476000000	266000000	353000000	468000000	260000000	179000000	173000000	474000000	272000000	227000000	316000000	171000000	223000000	415000000	507000000	390000000	130000000	200000000	122000000	49000000	226000000	127000000	29000000	211000000	16000000	7000000	13000000	13000000	27000000	363000000	244000000	239000000	38000000	38000000	11000000	..	21000000	6000000	18000000	..	..	..	267000000	785000000	954000000	493000000	134000000	180000000	212000000	132000000	2000000	50000000	2000000	4000000	..
Arms imports (SIPRI trend indicator values)	MS.MIL.MPRT.KD	Spain	ESP	231000000	112000000	55000000	14000000	60000000	401000000	277000000	279000000	128000000	187000000	237000000	601000000	751000000	906000000	580000000	1185000000	831000000	280000000	492000000	658000000	692000000	631000000	517000000	609000000	88000000	338000000	1111000000	1110000000	1958000000	859000000	709000000	112000000	212000000	303000000	858000000	359000000	429000000	216000000	87000000	373000000	321000000	156000000	277000000	253000000	315000000	363000000	315000000	339000000	349000000	233000000	288000000	187000000	244000000	175000000	128000000	143000000	86000000	72000000
